Protocol,Dst Port,Src Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Bwd Packet Length Max,Flow IAT Mean,Active Mean,Idle Mean,Fwd PSH Flags,Bwd PSH Flags,Label
TCP,17483,47184,706613.754830255,9,1,457.5797119666964,259.0835257377049,117.02410960285617,86.45936277192438,68779.49048944878,511.34277406818296,486.2629611458027,0,0,BENIGN
TCP,54226,20235,312995.70306328253,8,10,117.13552595690489,167.1373815546469,189.13199018590265,96.65484867053186,20695.01178326116,3019.324553811978,1038.337699131568,1,0,BENIGN
UDP,58850,59872,754126.0001898024,10,5,386.38645605187236,156.3118592437882,79.3269323833037,57.707200574206816,64902.37290368151,1559.9863131624766,1185.644451245173,0,1,BENIGN
ICMP,9319,21382,2142291.272358653,13,3,106.11354243731137,295.8504583324394,77.85896313739056,41.18953217425661,160150.28893575497,2818.8843762482734,1251.106038514996,0,0,BENIGN
TCP,41257,17275,2890255.08709235,18,9,82.56790876932227,341.5440289080507,97.98816625272994,15.60482820631874,88372.62787659053,5042.124626491788,1073.7168286605167,1,0,BENIGN
ICMP,44010,46627,105979.54540949117,8,8,138.98013054546573,62.24466725901097,26.794477817906134,102.50243804452442,131247.2802309161,397.93259904597056,3228.6024141047924,0,0,BENIGN
UDP,43186,22305,317242.6240331599,4,8,373.0203831125876,373.6827868387462,97.28613167421588,26.357782542697702,37437.48551626116,3189.920519328846,1958.7548655772691,0,0,BENIGN
ICMP,15575,59410,3869630.2859931965,6,6,185.763716143021,82.83143993879455,89.25980051853344,69.73123277647653,82847.35549358519,1274.6821527634656,804.1950721177302,0,1,BENIGN
TCP,48071,17573,315284.0740960937,13,8,325.09456212981524,131.26698567724483,29.782798421714038,109.31121588607203,131815.44965399115,3131.9597971027088,1923.4086277471895,1,1,BENIGN
ICMP,14651,38413,1179954.7318481987,14,9,524.6623482482934,160.11566212852122,171.08995167401832,115.34132483867288,90196.57573726425,936.3205139633968,1516.697365181009,1,0,BENIGN
ICMP,46119,61642,292297.6329426276,8,8,57.458574597975655,414.43935007071656,88.83169881531522,73.51163880673333,87747.2106877931,1585.878189715675,2145.58881561699,0,0,BENIGN
UDP,28931,49893,440624.405567904,14,12,52.71268087287022,148.16135514309005,10.982845799373468,34.95857966572822,178003.34506130486,5251.114134105179,1253.06495198733,1,0,BENIGN
UDP,20172,50522,212301.27664945537,8,15,69.67934370818844,13.973224261895414,79.78589931885111,136.9898086085705,133461.66640888038,1252.5051914497913,1994.7428528980402,0,1,BENIGN
UDP,63495,25966,1940028.8338253116,9,12,28.080032894645363,73.94551384898348,61.814394977912,45.01894215207043,254199.76679851598,1862.0048866447555,1413.1604562677774,1,1,BENIGN
TCP,34865,18385,2142583.8226076863,12,8,80.75959231775519,76.44317834305541,190.93879705891572,118.60839702621152,5235.389397566134,377.9265290196816,1151.3052606440574,0,1,BENIGN
TCP,11802,17856,352273.93960306136,16,11,223.5975134450973,221.98599495590906,33.882716858396556,70.88016471201516,33704.08620730061,977.2266825778952,3943.132210240919,1,0,BENIGN
UDP,51361,17921,1734943.4509656858,6,17,15.937799522355519,49.46365419568625,81.67974671730508,138.52472188397337,48154.75374472741,1301.8815232680204,2043.8021652449252,1,1,BENIGN
UDP,22373,16703,443543.44807592855,11,11,89.87728634898158,230.01041842687053,65.35930831528074,36.50861075103622,13788.293632216366,148.3684948990607,2499.2976396540525,1,0,Attack
TCP,16560,59609,104271.57864850658,11,10,69.57324172130546,252.94679892071562,134.97337181959344,64.78754981460807,352866.53013399866,1068.466747015666,3140.0693127698464,1,0,Attack
TCP,32335,37922,1419133.2939559952,9,14,245.5655599772215,132.04038927119217,35.07532687998779,41.391008480656986,77235.15868050074,5668.2854343938325,1811.7288143195717,0,1,BENIGN
TCP,39938,1895,907445.5879974782,7,9,189.82556269293136,296.14363634207035,72.71230106873176,69.82261663781289,68166.00674713995,1034.6502577541937,1062.1804058179998,1,0,BENIGN
TCP,13289,30986,320732.18487131485,11,11,56.717359533755086,400.27898670435735,44.12734149278096,34.80158230335894,28208.02945950221,990.2100548998754,529.7748415728441,1,0,BENIGN
UDP,22399,28288,291689.7464756814,12,6,308.55261154785296,132.88533741435535,38.609091389103554,52.75946323504997,119476.04044636355,2728.5997553548905,467.5380183040521,0,1,BENIGN
TCP,10695,62164,3714130.41232539,9,4,196.2258285801046,159.29045032783546,128.2383236372317,129.3702090152519,84393.03014860254,2351.0871026248683,1449.4712585931488,1,1,BENIGN
UDP,12192,60167,1984138.932035738,15,16,154.8769782337821,213.19975427157476,40.99515518767924,136.17813459722177,153259.80907209564,651.0333529575413,1728.2542786555587,0,0,BENIGN
ICMP,18052,7992,1659670.3453855773,15,12,475.04889288158313,270.43251460341844,79.05114992876592,90.33043243267196,126363.69060698341,744.8928272961758,950.1306432825706,1,0,BENIGN
ICMP,61716,15440,136986.16335467377,9,11,95.26122423203869,280.33914313783356,97.79325693737567,80.97750069711913,97698.7467837167,675.6661491609005,1067.3919831981484,0,1,BENIGN
TCP,10738,63141,1407261.7454151202,11,10,70.71188725628777,284.3522609117256,13.92472337849824,105.21902114888181,70207.83462634897,3021.2014964612404,3292.427507338335,0,0,BENIGN
ICMP,65141,29085,241486.02718471293,7,11,212.89418330421205,150.15918407578263,313.12432999857737,54.306598494686234,77858.29088806637,1811.642515297812,1079.850638986199,0,1,BENIGN
ICMP,25252,42236,3789316.253768651,11,9,47.9098112161985,186.1487730455143,36.19870030145298,62.71394074429083,132534.6630080312,1300.4724242777627,1735.7281275408825,1,1,BENIGN
ICMP,50976,27660,53494.86128189199,12,14,104.3052129900726,225.16827835467433,121.10608042552093,102.4505656030446,127600.73864477317,2235.811746796066,1745.7002302111762,1,0,BENIGN
TCP,5148,24977,434078.3146668338,10,13,141.55822909554558,154.6611807212587,247.24098330623943,20.2934616257886,75094.32636140092,1049.0386926817673,3831.1123483372753,1,1,BENIGN
TCP,50509,38704,559749.5182396729,10,9,231.416096233297,418.9579615838385,80.73973896234064,17.956924541203122,161271.9390212335,1892.2381074150283,2929.8270238806504,1,0,BENIGN
ICMP,52225,17108,1738424.855655776,17,8,561.3235444652216,202.02645174975245,45.58110380919879,121.200802601189,87821.34538944469,3031.598936453392,2022.9599217745138,0,1,BENIGN
UDP,19644,2330,1453386.8309603983,5,13,184.91984377953366,150.07208248660623,16.235107084103127,47.64519956149739,64804.62234992003,1539.7099720982603,2893.7374784006615,0,0,BENIGN
ICMP,38968,42096,469991.06123925664,9,11,148.02424173873877,177.3900214798255,115.38653281138944,17.822936890099356,115095.15606390408,1914.657076474634,3996.841962878388,0,0,BENIGN
TCP,33315,2771,833698.1090563065,11,8,437.1635258970054,102.32374381246221,80.44859194795507,145.91048404480316,124100.11400302034,209.39966067529153,1436.7415010771274,1,1,BENIGN
TCP,38000,56698,1805423.3783483088,4,9,186.563919461241,38.85781586406326,89.23581409614053,30.145329906611487,225452.997581413,1847.4017863285208,4609.1566216479605,1,0,BENIGN
TCP,40734,4847,18367.241948872877,9,17,263.67860786339634,158.7409081237276,95.42981443299333,103.37576132258883,79426.32200222774,2402.34742972479,3060.9838452593117,0,0,BENIGN
ICMP,64822,16652,1620388.145621616,7,10,83.89789235933466,256.8622348896839,14.114332080169667,148.92855118568886,24697.007026771786,2553.9239139358174,1790.1499566914995,1,0,BENIGN
UDP,18468,49045,2935503.501219947,10,13,309.96700428219486,65.90495207323941,49.27984204550307,24.00143677392386,127099.16174751954,1747.1347120191735,2071.0961825184095,0,0,BENIGN
TCP,34809,14634,32589.84835286165,11,8,42.04272252006938,173.98225727961903,118.63994257499327,45.14950992949728,103037.22775052335,1627.060305227478,1104.703855466344,0,1,BENIGN
TCP,53687,13629,46652.48706217909,8,12,80.77345418084907,141.67214359143435,170.01580184636958,90.95984000338198,38484.29207860067,1377.034197259259,2884.388565026874,0,1,BENIGN
ICMP,1753,570,422378.34224008396,7,9,185.7934772362277,173.27292224263607,119.59616664707505,207.19513939709768,79738.87451942377,728.11651303877,2991.445849500106,0,0,BENIGN
UDP,58960,59901,91862.64951644996,7,15,150.2372192502185,294.57217850933444,274.1960098032871,60.53929760272525,164422.20060435365,2480.282254586063,1152.1211903099763,0,1,BENIGN
ICMP,1850,1974,652535.2822726236,13,9,91.8292057800415,191.66294313254463,140.8847791752484,158.23188379913202,26593.278019529527,1645.9982909351231,1224.62394763194,0,0,BENIGN
TCP,2643,57890,1304569.4448690354,13,4,30.505322227266618,84.53840660618059,89.62465463017065,67.01019171282094,32771.46437035599,3987.105744937428,506.3868377715246,0,0,BENIGN
UDP,1601,35591,836784.8645008617,11,13,85.20376658560092,191.20082027522244,64.93700610059453,118.71548524370667,240081.17899881199,1091.8674250114882,2088.9733194521423,0,1,BENIGN
UDP,60741,53613,218693.35448619886,5,9,130.13422143429665,55.32047679886719,32.614375840144646,43.2143938915827,278728.2279925227,1563.059841572212,1408.2604223173641,1,0,BENIGN
TCP,46720,61987,1063664.0550431814,4,7,325.82290614348886,69.23966461574683,223.50462751496468,96.72318767508557,200567.77282674902,313.2247964393125,459.0059035943093,0,1,BENIGN
UDP,20787,33039,1154720.7759716045,11,8,354.65912302507064,418.3894653389099,39.48322473483451,49.43055574193559,103108.84069289305,6019.838428843326,1978.0263330179148,1,0,BENIGN
UDP,44566,49089,2694827.344939797,14,12,111.58299137047369,46.78186184322673,88.74186663412817,64.67092996695445,72724.47968277398,5591.08089807222,928.5114744763308,1,1,BENIGN
ICMP,20184,7642,158757.65593708676,15,7,197.05771882386637,307.0099812084491,168.7323119856786,68.61575727544054,225547.3810777449,1899.2130446727122,1646.8782324425483,0,0,BENIGN
TCP,49771,8931,1178747.5365799628,8,14,178.09617073275916,304.939200272022,134.80092570027307,31.23399334819649,50472.38981742263,3543.9060979679293,810.618339766539,1,1,BENIGN
TCP,1133,6681,2423930.6791020627,13,8,267.85550721191925,35.30567513783055,37.18320999801621,20.662224298335925,93973.49837094574,2714.593524521371,1528.5619878374007,1,1,BENIGN
TCP,38260,1258,696280.3905812892,9,9,148.94533123871142,39.09256022468092,31.823917185225483,78.62184112969443,102589.04536505396,2216.762475654532,2136.691656373592,0,1,BENIGN
TCP,31077,8251,449103.06351332564,18,8,398.5664774220544,246.27037408474482,47.75510995441054,89.04767604899246,90085.666673488,5950.277741944865,2486.2940278997776,1,1,BENIGN
TCP,63669,38139,187232.99123192733,2,12,67.74238870759018,63.690012886612216,41.84815381074792,6.090877512573577,125436.17457544933,491.7359931384761,4351.626873240175,0,0,BENIGN
UDP,62820,63311,2015805.0759451154,13,9,267.7488539404742,367.23093066768183,67.2095287739431,137.05666678274483,48757.06151271877,2102.333775259005,2235.6887921712087,0,0,BENIGN
ICMP,38564,28758,501281.93472329294,10,11,238.95568502249768,362.3617188915693,68.76354242955564,66.25737911346872,69156.75372060017,1457.4544508606364,2115.7645770130716,0,1,BENIGN
TCP,26692,4859,2588700.9694738584,6,6,237.90433936506142,491.60027667582284,72.53625872858049,126.92884540955541,25049.935256578716,1093.0140310284337,1472.8425817860696,0,0,BENIGN
ICMP,43300,41350,1882285.8771995017,3,8,142.27049350006857,162.99418594931717,86.30589767198363,57.57021620410717,118724.61451718399,774.5406516391912,254.37843754254018,1,0,BENIGN
ICMP,10932,13492,472630.84021971124,11,12,484.7457111498026,517.8601462029346,64.00777172726299,64.96728219254928,22526.108141429904,3043.033689218681,1482.6197070552305,0,0,BENIGN
UDP,61621,25295,853114.8002329561,16,8,277.2097458025659,438.4474548926411,58.711970988390405,160.3586622679316,233293.27206599788,1643.5949988052437,2631.831530240259,0,0,BENIGN
TCP,7634,56152,27550.07846143165,9,11,351.8672121096342,181.51420784695972,32.033445326068225,88.22174591358764,211331.7385844406,2074.0041823467527,2659.365462048899,1,0,BENIGN
UDP,63922,45205,305467.8428711164,14,12,238.92741664308326,95.12848735276002,87.6853541608743,56.38741226017157,141957.3407076325,1935.5982437445516,1547.1049091931072,0,0,BENIGN
TCP,50640,45639,1238815.6560208509,10,9,739.4549379665067,146.71364770109662,132.31629654598925,36.788623534486476,93225.25083103316,634.5465537058816,1439.040045776229,1,1,BENIGN
UDP,57001,49273,1132927.205980147,8,8,57.920228529703735,264.8094232060243,65.56178202051925,84.28762489778903,39489.1251573321,3106.949541748108,3721.652482236985,1,1,BENIGN
ICMP,37778,6909,435980.18242414435,17,5,191.96422393782123,248.57080724716334,175.82929631817294,25.461755117966767,118020.11152937324,1605.7225931177338,8044.872285158828,0,0,BENIGN
TCP,58902,10845,1653431.7648430467,6,13,167.64256910904933,226.06471030515155,121.59847928498638,72.22737356588522,73820.42323858467,1191.4646372134134,4285.612041757445,1,1,BENIGN
ICMP,34882,51456,268972.9210830382,10,15,45.117569387191025,95.97726040178273,92.6067355577012,78.0286116221661,110092.73153296548,1706.4064478264006,1380.7627276688347,1,0,BENIGN
ICMP,1045,37630,618541.7508701049,9,9,514.3406001493302,73.38155339007922,40.766118098098644,43.45183751109075,53180.33755301937,953.7423003204981,3458.9893536588406,1,1,BENIGN
UDP,46692,2912,639664.4917371852,8,10,798.0931458081296,110.09706133327354,87.79927166792538,172.36654047554822,228599.38474487947,3600.5883736244714,465.66689270178904,0,1,BENIGN
TCP,35200,8992,416753.7389234433,6,8,395.386778075411,47.95220583945617,4.293962168902155,144.09632421183912,24997.566624592368,3995.0638172437034,1917.5148907729065,1,0,Attack
ICMP,24364,11573,3093700.2068118746,11,7,390.14393000113114,63.43121481236248,194.92039263941473,34.90473044585515,8828.608050207815,617.0053304068921,1486.4590853273025,1,1,BENIGN
UDP,46695,43067,1192980.2231248743,11,8,205.53097038390828,117.41623018020589,58.529360433324854,33.47390992763164,117126.52913265118,6117.474401673509,399.62530560668034,1,1,BENIGN
TCP,1583,29694,774789.7271694246,12,5,344.2636662323668,35.07285608912019,55.27788048627529,167.70677000258286,151655.52343863004,4964.998618923267,1786.4466993279027,0,0,BENIGN
TCP,14375,40005,714401.6517845042,11,8,133.58005825983273,17.829661576505604,48.723444931463185,30.494469735349817,28582.830428911733,444.404450036428,1777.659537888831,1,1,BENIGN
ICMP,1309,38334,173515.75290485343,12,11,103.7076742832856,82.02333602932214,61.55441731912117,29.636954868637712,126445.6011317052,1207.6455085294244,5871.059798255478,0,0,BENIGN
TCP,21302,55684,465512.7636039641,14,14,481.11829650019143,219.99400652794407,105.83634971757172,67.32103438714198,77110.62165184898,661.0644405251925,1140.039961347452,1,1,BENIGN
ICMP,8794,17494,1117102.1211277083,15,10,103.97857065053044,250.75602076721694,167.37954584017263,72.65398467347546,100970.1050095052,1123.6699294564742,1354.3979216705766,0,1,BENIGN
TCP,1621,39698,2584553.117579194,16,15,204.00478356293257,91.7640802715853,34.72863811622345,89.51334877910121,224995.80759893224,112.49300238098589,2389.0114564500586,1,0,BENIGN
UDP,62225,17635,1695344.7690410377,11,14,35.65901797530747,267.09598846753715,132.74889558597772,13.807400779241544,26838.03280984884,726.2141896244852,1900.9168634653304,0,1,BENIGN
ICMP,56656,59985,357231.9618443646,15,10,93.92145072279345,224.22515641455675,53.881577838133246,44.65775900198739,214366.40234475464,711.6802806271537,2399.3794792583562,1,1,Attack
ICMP,29884,24562,569084.5706584619,6,17,70.78672796793015,75.01327120721145,129.32220198044737,39.19385988977744,116550.02715698557,389.08269507446767,5472.459043826846,0,0,BENIGN
TCP,37535,18034,86557.86607339239,13,19,314.1210290127741,495.0439294599431,21.61795993853662,68.06802114643244,175689.26497971738,2118.4660748832807,7335.186142092624,1,1,BENIGN
TCP,54515,7352,107777.1255705699,3,15,251.00452851745598,486.9788137262664,129.15787234296175,42.31203164077116,68148.62249418783,2229.78895223026,1242.0438897407928,0,0,BENIGN
ICMP,37961,55064,635313.059392527,4,10,55.47518667249511,296.1129536241829,72.38839865740339,35.04780068482233,76769.10322127017,576.7179097141374,849.8492697119324,0,1,BENIGN
TCP,39391,25922,755489.5162889255,9,10,163.6494821234426,90.33679033363154,26.83651885611396,55.894858665376375,31178.959678399176,616.2733567493719,1332.2358477961725,0,0,BENIGN
UDP,6094,19341,306561.97573653207,7,13,69.05153437014042,103.24732926610112,21.43597352450963,73.42273523143828,105773.20171954017,2243.42127675358,1713.509093856737,1,0,BENIGN
TCP,55857,62782,1029410.9686287029,11,8,203.97722259824826,112.27980407660974,82.86428272332552,24.765369349402206,17726.514217536467,2667.812814195882,2907.831969903084,1,0,BENIGN
UDP,49253,14902,1215305.7319788528,12,7,211.713628963687,335.8323358004013,84.05785866983571,111.98072336038847,218263.0860337342,1605.3937360570628,998.3563106623227,0,1,BENIGN
UDP,55810,10639,355413.07130921463,16,9,67.81992868583662,194.10587592727123,29.549097070484017,27.50376337387664,88201.52780562452,936.1242130389766,1819.1645822588762,1,0,BENIGN
UDP,22260,38597,1420574.1596634525,8,10,238.32138772110122,326.72573655823805,164.0229420571838,60.72411875661823,137528.54817397875,4211.599678933745,830.407909439114,1,1,BENIGN
UDP,20656,21379,230174.35841426978,11,9,98.81282029367652,288.7069533895618,88.79472017886393,17.901432005198725,46911.6147419655,1560.439479406193,2046.2301897824404,0,0,BENIGN
UDP,33006,44325,785813.8874258987,10,7,129.240843245713,105.76967729758388,169.9632308473976,59.08967593452459,107397.00812939985,1115.9237253831513,1042.6476096967206,1,1,BENIGN
TCP,31630,22821,1631075.7999576395,11,6,684.8241975893296,106.91171815375769,23.210771459995577,155.4791957041593,66099.20374658314,331.7157892997404,620.5497974808131,1,1,BENIGN
UDP,23611,25061,770047.8485928857,8,7,346.19030399894046,412.3372683020354,76.35440891901742,101.32294936726684,195791.69157219876,2476.4442343643113,830.0681627021766,0,0,BENIGN
TCP,57185,32643,2385561.5505511616,4,11,507.8767906068085,181.39069559797238,121.90850116753603,195.43028744937737,60211.772770900905,2877.685154222513,3412.9757755478126,0,0,BENIGN
UDP,21603,56767,60282.240364954414,2,6,84.03241079971274,283.72724186864855,66.19383761576044,34.26228359689248,21019.3214463142,2989.7388939584453,3860.8383111504763,1,1,BENIGN
ICMP,20410,25379,887493.9808215059,15,8,304.6475589643347,334.38697719538624,62.17152818243457,53.35060214149762,58791.17639060699,2092.837839624886,1306.3616511676232,1,1,BENIGN
UDP,11111,50868,824978.196888288,13,7,165.64668781235156,145.40765517145957,147.62015258293656,108.00561925239,41452.679512740164,1019.6955226635114,2163.8664371044665,1,1,BENIGN
ICMP,6074,8151,1079849.4033124237,18,15,107.94399105214612,115.4325863207207,51.880685241368,17.730355704660987,32834.1979826426,4642.012136149051,5232.930235316721,0,1,Attack
UDP,35311,42876,1792200.5985931538,8,12,48.12450342730358,20.62759489697728,35.84182984242075,74.47356314166427,110286.14169975181,1590.7521898012635,2229.8533654485304,1,0,BENIGN
UDP,15283,52636,1294091.1277457778,4,13,182.52168287088463,48.59190806766798,55.29901129531042,79.37881908745864,81049.7175326278,278.1913691331505,439.4839714287375,1,0,BENIGN
UDP,10196,24060,1561995.0143384603,15,11,125.85910171871237,31.289198022290403,77.68354876041508,251.1721775421139,132323.8182816386,1871.2448052982838,3396.354845666041,0,0,BENIGN
ICMP,1538,34526,340825.1126596905,12,9,68.25463685323298,504.0350872725492,182.01550676681455,168.40587816012956,21490.630147840493,954.1758220066456,1604.7158316148807,0,1,BENIGN
ICMP,17139,18194,490202.0566850089,12,10,7.108735032726124,317.1207505195122,19.39022776677879,20.553372799638815,350959.352789679,395.1011624719314,3597.707303959805,0,0,BENIGN
UDP,44329,64378,985579.1132151026,9,12,350.9879736306046,118.32009762467213,88.48048803118338,47.3827998497743,126303.01626555328,1485.0356182344794,3007.736537429872,1,1,BENIGN
TCP,59603,63732,806229.59330638,8,9,84.05106764898726,116.89405714967351,74.53468578142937,75.870263243534,66045.27409810091,2246.2510628233613,1617.392996259166,0,0,BENIGN
UDP,46203,54692,3246860.646957975,10,6,246.75096462192823,66.23858306843286,69.5121734553135,68.16282536610713,165980.31796550695,470.9909347575674,858.9267440137149,0,1,BENIGN
ICMP,40165,55201,206820.62303496507,11,8,166.9996211104031,361.9363541806174,46.968196477070215,80.36427429514536,56455.65174549788,618.4868869388308,2823.4365854159087,1,0,BENIGN
UDP,61010,43968,432751.57948713395,6,13,106.99224957404337,192.64278265026377,26.113439420325346,97.15514631046415,38721.96386957164,4305.74314062586,1023.5818360991533,0,0,BENIGN
ICMP,24208,27802,850398.2058264735,11,7,403.55353263193575,177.06637673292047,109.08710642799825,119.58326102733137,163971.61814191216,4588.868530206693,2616.7281083921916,0,0,BENIGN
ICMP,54660,64304,2024678.9238751486,12,9,47.9881128319171,55.78924172736699,85.57436640016387,112.74489217401322,289094.3064033495,719.180054770593,2112.5247107004457,0,0,Attack
ICMP,20620,60840,2649996.2881303714,8,15,210.05599204696685,246.49517962911975,23.326398962588197,135.15867952039721,100993.19349671584,2067.565996103162,1841.4632486762662,1,0,BENIGN
UDP,49693,59665,409527.846104434,13,8,76.34779654826487,431.66991634983464,29.359020482803437,44.12033366992997,56476.29486434946,1300.2551751298013,2244.9627202927827,1,1,Attack
ICMP,54663,49064,69466.33518857945,11,13,52.707364656581156,61.61903644617003,184.94057922464745,5.289021604918765,19565.631163065696,1056.2404925617152,1809.0596132675805,0,1,BENIGN
ICMP,24846,26247,547523.6645995596,12,10,251.99679417404775,83.08134482979577,123.6236268602437,46.87852286465257,82025.27186997511,957.2369741370977,714.3539814789232,0,0,BENIGN
UDP,24311,63289,501443.34734979726,8,13,169.52784834707407,137.46838586243223,183.0790634515782,47.89009495920878,103374.97233684987,4518.182167109759,2448.6361359606353,1,0,BENIGN
ICMP,37900,12808,4304108.120926875,11,10,206.3366727816708,186.3390963974975,65.8628572436467,63.658014800162384,54523.857397047745,1272.166580860485,2257.870195342112,0,0,BENIGN
UDP,30563,17536,563982.4856063145,11,11,35.71987947781188,422.52094929442114,66.16023178678041,152.94099438216026,30326.90297428013,244.02003215327622,2147.231171585974,0,0,BENIGN
ICMP,28037,5493,364884.2616584185,10,4,31.26904241341373,149.97635262761398,110.46201323878589,65.41279823715612,19981.074875847822,1034.6803985209267,2739.090263301174,0,0,BENIGN
TCP,60753,55864,454724.7473562983,11,7,158.6844021792871,91.13739068470437,27.393984224127628,94.92460400897838,100645.376015509,772.3868188183769,873.1132621410037,0,1,BENIGN
TCP,8698,31358,505715.8353722053,7,13,145.2679245772732,251.53485861481406,124.93920168083048,17.01635101172885,110860.2015035721,778.0250136683572,1676.9251092562718,1,0,BENIGN
ICMP,17514,6303,1723392.9341498562,16,8,276.50552355801597,225.70020273797843,193.43355154724873,4.93746213661511,125711.60785056176,2658.4030534005874,2053.802547262808,0,0,BENIGN
TCP,43040,32315,84485.36223247631,10,10,384.5404479174015,238.93393722616443,48.383014950867896,84.09280800723727,45915.19332088093,1784.6175178655153,1258.6443138701227,1,1,BENIGN
UDP,3146,48698,380538.93578283524,16,9,212.0005107380301,121.59171413669662,42.08959168668737,56.73081254464819,143490.8547395776,803.1257890877538,2593.331564409529,1,0,BENIGN
TCP,27819,4748,3390806.3135053576,7,11,186.52930415431143,101.30878414760147,55.5789641118408,91.28391419949111,59462.02969777119,1438.3365362873699,1484.3421307502829,0,1,BENIGN
ICMP,30545,59568,166175.61266764792,4,14,356.9082130779944,356.18103542496357,59.075229377735546,35.530010158308556,89690.96293599096,1065.225714279475,911.8479323939022,1,0,BENIGN
ICMP,62533,47007,1357129.1179925366,16,8,470.25028131817817,77.00236083004816,74.53466964299916,43.73058368671368,54073.11693602725,261.18139342134083,652.8138791430841,1,1,BENIGN
UDP,13101,60012,440667.76633609855,11,11,56.993455032111775,121.97746373699655,30.344073242497657,26.796380590708022,49433.05447494657,658.7918268400927,2894.750586176666,1,0,BENIGN
ICMP,57706,41171,871760.8828173197,9,12,150.82212519567088,294.37847200359056,48.7825730622835,154.12134015125096,16926.315902333157,4228.932859951552,945.3392324847334,0,0,BENIGN
UDP,20105,10687,104858.46227314505,12,13,118.86020569190974,198.21634291783852,89.89118102940266,64.3037803468673,190311.02387140784,269.94224533752464,3360.237266878656,1,0,BENIGN
TCP,58801,37450,365876.67510184663,11,9,266.80260704911205,80.6415880002608,111.21199628754664,27.805644100588985,112317.08962619706,1014.9387545944963,309.2103802476703,1,0,BENIGN
TCP,62369,61607,694878.5618576736,10,4,128.91498171630474,243.82894638706878,122.27913323491629,36.10710383496042,143806.84802757791,1921.526845508044,2601.502337518842,0,0,BENIGN
UDP,4068,18892,263575.85377409554,13,18,127.56025369539601,112.8521561340595,47.598341878949576,195.22330754434213,42242.08869871604,2532.7453046872297,1411.7023224446202,0,1,BENIGN
UDP,36964,52116,780602.1680461317,12,13,205.11742313213554,258.6965875859137,32.681714094551204,212.3566911235175,87341.5706809933,956.802199994953,1307.3153874765771,1,1,BENIGN
ICMP,59026,36197,248152.83518249344,11,7,254.48700519467633,81.4147380242039,76.27650115234542,39.29843165634971,103624.8495068995,802.8671482448667,1958.492947956195,1,1,BENIGN
TCP,30729,60720,1050109.4590625968,14,14,118.24315706271207,222.34560651727722,30.946883397517613,44.92009907524789,37053.55364129004,1770.7804044554125,2629.548758083609,0,1,BENIGN
UDP,32318,29929,2347104.96050089,9,12,165.96139987187337,505.13805980994596,14.7792336295931,142.60722409406097,77967.04352585076,187.54949621060808,3986.2296128599723,0,1,BENIGN
TCP,31417,7495,89365.38624379315,12,6,43.11082283098593,307.9156948774469,125.46742808549938,109.3068615102332,77826.16904738332,1448.7009120507403,331.7776063348242,1,0,BENIGN
UDP,42013,36724,244132.32742134106,8,8,127.94492381114908,385.3173988675831,150.09856952441075,101.37219534491435,388381.3223785197,4951.106085726091,2114.9143211533,0,1,BENIGN
TCP,65405,29878,1860614.66829441,5,4,85.46223114030076,165.7715757986632,60.839241413939796,8.466696055987562,216537.08481356065,1838.3830751083535,2143.469140607996,1,1,BENIGN
ICMP,40050,52858,998459.7215559203,7,7,156.57381732721342,175.14789125268337,51.158108284487476,32.00119814249119,9720.38418440272,218.99029422567946,2208.8973493786225,1,1,BENIGN
TCP,2510,27982,81979.24178369422,7,11,156.2985035469164,216.67714358935055,47.93529802799657,46.23263652700512,7930.709775355363,1023.6711855902507,895.896682335543,1,0,BENIGN
TCP,21401,14027,666213.403420922,9,8,433.9554668030882,41.79810765894395,36.44253680275297,57.834733934876546,42656.93934489817,1226.9491974210305,1400.217077954944,1,1,BENIGN
TCP,48271,20423,235416.7030299852,12,9,202.82714438150546,110.40597979881295,121.47861619563764,38.802962939231854,64546.5224889617,1177.29937525695,1359.9978754550343,0,1,BENIGN
TCP,6534,9245,222014.68131536388,12,12,168.63145088856214,152.12233615696235,27.732922278557194,63.09374411371482,166458.23990995166,133.75632119432862,1208.075471957384,0,0,BENIGN
TCP,53880,33482,2824224.7003560415,15,8,129.01170047990098,62.378360559805266,71.69939538873474,51.15707560530571,72765.88809094869,986.2726398028032,637.262672276773,0,0,BENIGN
ICMP,49834,23645,1433560.1895991776,8,9,238.1779271020061,198.86722350523308,35.17106429703864,47.36559409149027,23612.13205734973,1711.374086290014,2126.360624904131,0,1,BENIGN
UDP,63645,43849,1191486.3967357858,12,9,60.456590151166466,413.43205567271787,70.92186391730448,39.94532543602149,36040.273320753346,5844.163981027411,2425.9250917700465,1,1,BENIGN
TCP,14671,56164,273028.3868324469,7,9,108.75514832322821,130.69860938247234,47.81367357539543,89.72149092125026,23026.76619349091,4016.389240965081,2799.7709573454727,0,0,BENIGN
ICMP,3933,58032,126213.58525513318,16,16,231.1674725292622,254.05273116241295,23.262988071579965,59.76538258698582,39480.05896965054,2713.9468373414747,739.515888893759,1,1,BENIGN
TCP,47364,8522,2046646.206242492,9,4,76.54535719235899,93.9056134817473,41.30209697965627,61.51111535212297,71240.64384579491,333.68918864583674,2759.2317457979793,1,1,BENIGN
